,description,size,specificity,phi_UB,AUC_UB,sensitivity,tn,F1,sensitivity_UB,specificity_UB,ConfusionMatrix,phi,precision,AUC,pp,sensitivity_LB,tp,specificity_LB,AUC_LB,p,fp,recall,pn,phi_LB,n,fn,mean_area,mean_compactness,mean_concave_points,mean_concavity,mean_fractal_dimension,mean_perimeter,mean_radius,mean_smoothness,mean_symmetry,mean_texture
396,mean_concavity:q20-40  mean_symmetry:q40-60,20,1.0,1.0,1.0,0.5,18,0.6666666666666666,0.987420882906321,1.0,True,0.6882472016116853,1.0,0.75,1,0.01257911709367899,1,0.8146980318621477,0.2600090038649865,2,0,0.5,19,0.0,18,1,,,,q20-40,,,,,q40-60,
397,mean_concavity:q20-40  mean_symmetry:q00-20,28,0.96,1.0,1.0,1.0,24,0.8571428571428571,1.0,0.9989878003006777,True,0.848528137423857,0.75,0.98,4,0.2924017738212867,3,0.796483086077586,0.940800720309199,3,1,1.0,24,0.0,25,0,,,,q20-40,,,,,q00-20,
398,mean_concavity:q20-40  mean_symmetry:q20-40,38,1.0,0.0,,0.0,37,,0.975,1.0,True,0.0,,,0,0.0,0,0.9051094125850101,,1,0,0.0,38,0.0,37,1,,,,q20-40,,,,,q20-40,
399,mean_concavity:q40-60  mean_symmetry:q40-60,30,0.8846153846153846,0.5598402131483574,0.8201788249692155,0.25,23,0.25,0.8058795503167566,0.9755419246820378,True,0.1346153846153846,0.25,0.5673076923076923,4,0.006309463209709889,1,0.6984595998924322,0.3144365596461691,4,3,0.25,26,-0.15737179487179487,26,3,,,,q40-60,,,,,q40-60,
400,mean_concavity:q40-60  mean_symmetry:q00-20,23,0.9444444444444444,1.0,1.0,0.8,17,0.8000000000000002,0.9949492366205319,0.998594443832626,True,0.7444444444444445,0.8,0.8722222222222222,5,0.28358206388191054,4,0.7270564003267911,0.668804728374825,5,1,0.8,18,0.3989742400831489,18,1,,,,q40-60,,,,,q00-20,
401,mean_concavity:q40-60  mean_symmetry:q60-80,24,1.0,1.0,,1.0,23,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8518148710847749,,1,0,1.0,23,0.0,23,0,,,,q40-60,,,,,q60-80,
402,mean_concavity:q40-60  mean_symmetry:q20-40,24,1.0,1.0,1.0,0.7142857142857143,17,0.8333333333333333,0.9633074338239144,1.0,True,0.7994358913389504,1.0,0.8571428571428572,5,0.2904208637373425,5,0.8049356770312616,0.6764069554454772,7,0,0.7142857142857143,19,0.5516772843673705,17,2,,,,q40-60,,,,,q20-40,
403,mean_concavity:q00-20  mean_symmetry:q00-20,41,1.0,0.0,,0.0,40,,0.975,1.0,True,0.0,,,0,0.0,0,0.9119026971211966,,1,0,0.0,41,0.0,40,1,,,,q00-20,,,,,q00-20,
404,mean_concavity:q00-20  mean_symmetry:q20-40,31,1.0,0.0,,,31,,,1.0,True,0.0,,,0,,0,0.88781125307763,,0,0,,31,0.0,31,0,,,,q00-20,,,,,q20-40,
405,mean_concavity:q80-100  mean_texture:q60-80,30,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,29,0.8805551309302788,29,0.025000000000000022,,29,0,1.0,1,0.0,1,0,,,,q80-100,,,,,,q60-80
406,mean_concavity:q80-100  mean_texture:q80-100,45,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,45,0.9212948995931625,45,,,45,0,1.0,0,0.0,0,0,,,,q80-100,,,,,,q80-100
407,mean_concavity:q60-80  mean_texture:q60-80,36,1.0,1.0,1.0,0.9354838709677419,5,0.9666666666666666,0.9920890165381454,1.0,True,0.8174367039575349,1.0,0.967741935483871,29,0.7857838428370945,29,0.4781762498950186,0.923786785029386,31,0,0.9354838709677419,7,0.562613122976271,5,2,,,,q60-80,,,,,,q60-80
408,mean_concavity:q60-80  mean_texture:q80-100,26,1.0,1.0,1.0,0.95,6,0.9743589743589743,0.998734910502044,1.0,True,0.9023778112773575,1.0,0.975,19,0.7512672372279723,19,0.5407418735600996,0.9260009003864987,20,0,0.95,7,0.7527726527090811,6,1,,,,q60-80,,,,,,q80-100
409,mean_concavity:q60-80  mean_texture:q40-60,23,1.0,1.0,,1.0,9,1.0,1.0,1.0,True,1.0,1.0,1.0,14,0.7683642383498855,14,0.6637328831200571,,14,0,1.0,9,1.0,9,0,,,,q60-80,,,,,,q40-60
410,mean_concavity:q20-40  mean_texture:q00-20,31,0.967741935483871,0.0,,,30,,,0.9991836299281328,True,0.0,0.0,,1,,0,0.8329788837697749,,0,1,,30,0.0,31,0,,,,q20-40,,,,,,q00-20
411,mean_concavity:q20-40  mean_texture:q20-40,32,1.0,0.0,,,32,,,1.0,True,0.0,,,0,,0,0.8911188393205571,,0,0,,32,0.0,32,0,,,,q20-40,,,,,,q20-40
412,mean_concavity:q20-40  mean_texture:q40-60,25,1.0,1.0,1.0,0.5,23,0.6666666666666666,0.987420882906321,1.0,True,0.6922186552431729,1.0,0.75,1,0.01257911709367899,1,0.8518148710847749,0.2600090038649865,2,0,0.5,24,0.0,23,1,,,,q20-40,,,,,,q40-60
413,mean_concavity:q40-60  mean_texture:q00-20,30,0.9333333333333333,0.0,,,28,,,0.9918218655393437,True,0.0,0.0,,2,,0,0.7792645984770379,,0,2,,28,0.0,30,0,,,,q40-60,,,,,,q00-20
414,mean_concavity:q40-60  mean_texture:q20-40,25,1.0,1.0,1.0,0.5,23,0.6666666666666666,0.987420882906321,1.0,True,0.6922186552431729,1.0,0.75,1,0.01257911709367899,1,0.8518148710847749,0.2600090038649865,2,0,0.5,24,0.0,23,1,,,,q40-60,,,,,,q20-40
415,mean_concavity:q40-60  mean_texture:q60-80,22,1.0,1.0,1.0,0.875,14,0.9333333333333333,0.9968402764687477,1.0,True,0.903696114115064,1.0,0.9375,7,0.4734903291248362,7,0.7683642383498855,0.8150022509662467,8,0,0.875,15,0.7046123972788262,14,1,,,,q40-60,,,,,,q60-80
416,mean_concavity:q40-60  mean_texture:q40-60,22,0.8888888888888888,1.0,1.0,1.0,16,0.8,1.0,0.9862487843356355,True,0.769800358919501,0.6666666666666666,0.9444444444444444,6,0.3976353643835142,4,0.6528795613909625,0.8697486554935793,4,2,1.0,16,0.3981479943398255,18,0,,,,q40-60,,,,,,q40-60
417,mean_concavity:q00-20  mean_texture:q00-20,34,1.0,0.0,,,34,,,1.0,True,0.0,,,0,,0,0.8971820757409873,,0,0,,34,0.0,34,0,,,,q00-20,,,,,,q00-20
418,mean_concavity:q00-20  mean_texture:q20-40,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,,,,q00-20,,,,,,q20-40
419,mean_concavity:q00-20  mean_texture:q40-60,24,1.0,0.0,,,24,,,1.0,True,0.0,,,0,,0,0.8575264022774187,,0,0,,24,0.0,24,0,,,,q00-20,,,,,,q40-60
420,mean_fractal_dimension:q80-100  mean_perimeter:q40-60,20,0.8888888888888888,1.0,1.0,1.0,8,0.9565217391304348,1.0,0.9971908632534002,True,0.90267093384844,0.9166666666666666,0.9444444444444444,12,0.7150858470818456,11,0.5175034850830056,0.8355575564144415,11,1,1.0,8,0.669532532393866,9,0,,,,,q80-100,q40-60,,,,
421,mean_fractal_dimension:q80-100  mean_perimeter:q60-80,23,0.5,1.0,1.0,1.0,2,0.9500000000000001,1.0,0.932414013511457,True,0.6725927091345493,0.9047619047619048,0.75,21,0.823533088192828,19,0.06758598648854298,0.4671035664809571,19,2,1.0,2,0.0,4,0,,,,,q80-100,q60-80,,,,
422,mean_fractal_dimension:q80-100  mean_perimeter:q00-20,41,1.0,0.0,,0.0,40,,0.975,1.0,True,0.0,,,0,0.0,0,0.9119026971211966,,1,0,0.0,41,0.0,40,1,,,,,q80-100,q00-20,,,,
423,mean_fractal_dimension:q00-20  mean_perimeter:q80-100,41,0.0,0.0,,1.0,0,0.9876543209876543,1.0,0.975,True,0.0,0.975609756097561,,41,0.9119026971211966,40,0.0,,40,1,1.0,0,0.0,1,0,,,,,q00-20,q80-100,,,,
424,mean_fractal_dimension:q00-20  mean_perimeter:q40-60,26,1.0,1.0,1.0,0.5,24,0.6666666666666666,0.987420882906321,1.0,True,0.6928203230275508,1.0,0.75,1,0.01257911709367899,1,0.8575264022774187,0.2600090038649865,2,0,0.5,25,0.0,24,1,,,,,q00-20,q40-60,,,,
425,mean_fractal_dimension:q00-20  mean_perimeter:q60-80,31,0.8666666666666667,0.8252223389355742,0.9495118678327503,0.75,13,0.7999999999999999,0.9273379617471178,0.9834240865599164,True,0.619252282479235,0.8571428571428571,0.8083333333333333,14,0.47622918010387233,12,0.5953973033966279,0.6671547988339164,16,2,0.75,17,0.3522517613093165,15,4,,,,,q00-20,q60-80,,,,
426,mean_fractal_dimension:q20-40  mean_perimeter:q20-40,28,1.0,0.0,,,28,,,1.0,True,0.0,,,0,,0,0.8765638814997305,,0,0,,28,0.0,28,0,,,,,q20-40,q20-40,,,,
427,mean_fractal_dimension:q20-40  mean_perimeter:q40-60,34,1.0,1.0,,1.0,33,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8942371899254208,,1,0,1.0,33,0.0,33,0,,,,,q20-40,q40-60,,,,
428,mean_fractal_dimension:q20-40  mean_perimeter:q60-80,20,0.8333333333333334,0.9294364270401189,1.0,0.875,10,0.823529411764706,0.9968402764687477,0.9791374745403382,True,0.6975184488828855,0.7777777777777778,0.8541666666666666,9,0.4734903291248362,7,0.5158622513139235,0.6894501966254146,8,2,0.875,11,0.3593921643888469,12,1,,,,,q20-40,q60-80,,,,
429,mean_fractal_dimension:q40-60  mean_perimeter:q80-100,28,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,28,0.8765638814997305,28,,,28,0,1.0,0,0.0,0,0,,,,,q40-60,q80-100,,,,
430,mean_fractal_dimension:q40-60  mean_perimeter:q20-40,35,1.0,0.0,,0.0,33,,0.841886116991607,1.0,True,0.0,,,0,0.0,0,0.8942371899254208,,2,0,0.0,35,0.0,33,2,,,,,q40-60,q20-40,,,,
431,mean_fractal_dimension:q60-80  mean_perimeter:q20-40,23,1.0,0.0,,,23,,,1.0,True,0.0,,,0,,0,0.8518148710847749,,0,0,,23,0.0,23,0,,,,,q60-80,q20-40,,,,
432,mean_fractal_dimension:q60-80  mean_perimeter:q60-80,24,1.0,1.0,,1.0,7,1.0,1.0,1.0,True,1.0,1.0,1.0,17,0.8049356770312616,17,0.5903836027749514,,17,0,1.0,7,1.0,7,0,,,,,q60-80,q60-80,,,,
433,mean_fractal_dimension:q60-80  mean_perimeter:q00-20,37,1.0,0.0,,,37,,,1.0,True,0.0,,,0,,0,0.9051094125850101,,0,0,,37,0.0,37,0,,,,,q60-80,q00-20,,,,
434,mean_fractal_dimension:q80-100  mean_radius:q60-80,20,0.5,1.0,1.0,1.0,2,0.9411764705882353,1.0,0.932414013511457,True,0.6666666666666666,0.8888888888888888,0.75,18,0.7940927857921769,16,0.06758598648854298,0.4671035664809571,16,2,1.0,2,0.0,4,0,,,,,q80-100,,q60-80,,,
435,mean_fractal_dimension:q80-100  mean_radius:q00-20,44,1.0,1.0,1.0,0.5,42,0.6666666666666666,0.987420882906321,1.0,True,0.6988362419217079,1.0,0.75,1,0.01257911709367899,1,0.9159161450596448,0.2600090038649865,2,0,0.5,43,0.0,42,1,,,,,q80-100,,q00-20,,,
436,mean_fractal_dimension:q00-20  mean_radius:q80-100,43,0.0,0.0,,1.0,0,0.988235294117647,1.0,0.975,True,0.0,0.9767441860465116,,43,0.9159161450596448,42,0.0,,42,1,1.0,0,0.0,1,0,,,,,q00-20,,q80-100,,,
437,mean_fractal_dimension:q00-20  mean_radius:q40-60,27,1.0,1.0,1.0,0.5,25,0.6666666666666666,0.987420882906321,1.0,True,0.6933752452815364,1.0,0.75,1,0.01257911709367899,1,0.8628148284692875,0.2600090038649865,2,0,0.5,26,0.0,25,1,,,,,q00-20,,q40-60,,,
438,mean_fractal_dimension:q00-20  mean_radius:q60-80,31,0.8823529411764706,0.8493400473647802,0.9442888754704072,0.7142857142857143,15,0.7692307692307692,0.9161106816933545,0.9854206831596984,True,0.6095824321285693,0.8333333333333334,0.7983193277310925,12,0.4189647428163384,10,0.6355908378987497,0.6523497799917778,14,2,0.7142857142857143,19,0.3798998269907551,17,4,,,,,q00-20,,q60-80,,,
439,mean_fractal_dimension:q20-40  mean_radius:q20-40,31,1.0,0.0,,,31,,,1.0,True,0.0,,,0,,0,0.88781125307763,,0,0,,31,0.0,31,0,,,,,q20-40,,q20-40,,,
440,mean_fractal_dimension:q20-40  mean_radius:q40-60,32,1.0,1.0,,1.0,31,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.88781125307763,,1,0,1.0,31,0.0,31,0,,,,,q20-40,,q40-60,,,
441,mean_fractal_dimension:q20-40  mean_radius:q60-80,22,0.8571428571428571,0.9368314236520755,1.0,0.875,12,0.823529411764706,0.9968402764687477,0.9822054845168084,True,0.7163279717599775,0.7777777777777778,0.8660714285714286,9,0.4734903291248362,7,0.5718708390903011,0.7109859040465871,8,2,0.875,13,0.3482390957870113,14,1,,,,,q20-40,,q60-80,,,
442,mean_fractal_dimension:q40-60  mean_radius:q80-100,28,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,28,0.8765638814997305,28,,,28,0,1.0,0,0.0,0,0,,,,,q40-60,,q80-100,,,
443,mean_fractal_dimension:q40-60  mean_radius:q20-40,31,1.0,0.0,,0.0,30,,0.975,1.0,True,0.0,,,0,0.0,0,0.8842966917779725,,1,0,0.0,31,0.0,30,1,,,,,q40-60,,q20-40,,,
444,mean_fractal_dimension:q40-60  mean_radius:q00-20,20,1.0,0.0,,,20,,,1.0,True,0.0,,,0,,0,0.8315665290169145,,0,0,,20,0.0,20,0,,,,,q40-60,,q00-20,,,
445,mean_fractal_dimension:q60-80  mean_radius:q20-40,25,1.0,1.0,,1.0,24,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8575264022774187,,1,0,1.0,24,0.0,24,0,,,,,q60-80,,q20-40,,,
446,mean_fractal_dimension:q60-80  mean_radius:q60-80,26,1.0,1.0,,1.0,7,1.0,1.0,1.0,True,1.0,1.0,1.0,19,0.823533088192828,19,0.5903836027749514,,19,0,1.0,7,1.0,7,0,,,,,q60-80,,q60-80,,,
447,mean_fractal_dimension:q60-80  mean_radius:q00-20,36,1.0,0.0,,,36,,,1.0,True,0.0,,,0,,0,0.9026062440854072,,0,0,,36,0.0,36,0,,,,,q60-80,,q00-20,,,
448,mean_fractal_dimension:q80-100  mean_smoothness:q80-100,57,0.9473684210526315,1.0,1.0,0.9473684210526315,18,0.9599999999999999,0.9935612832849103,0.9986683711958152,True,0.8837879163470618,0.972972972972973,0.9473684210526315,37,0.82250940965205,36,0.7397193458047858,0.8844837234099214,38,1,0.9473684210526315,20,0.759988668666928,19,2,,,,,q80-100,,,q80-100,,
449,mean_fractal_dimension:q80-100  mean_smoothness:q60-80,29,0.95,1.0,1.0,1.0,19,0.9473684210526316,1.0,0.998734910502044,True,0.9246621004453465,0.9,0.975,10,0.6637328831200571,9,0.7512672372279723,0.9260009003864987,9,1,1.0,19,0.7959901384085588,20,0,,,,,q80-100,,,q60-80,,
450,mean_fractal_dimension:q00-20  mean_smoothness:q20-40,33,1.0,1.0,1.0,0.9583333333333334,9,0.9787234042553191,0.99894564755452,1.0,True,0.9287087810503355,1.0,0.9791666666666667,23,0.7887983165429797,23,0.6637328831200571,0.9383340836554154,24,0,0.9583333333333334,10,0.775394194759548,9,1,,,,,q00-20,,,q20-40,,
451,mean_fractal_dimension:q00-20  mean_smoothness:q40-60,22,0.8571428571428571,1.0,1.0,0.8666666666666667,6,0.896551724137931,0.9834240865599164,0.9963897031380992,True,0.7008255578851517,0.9285714285714286,0.861904761904762,14,0.5953973033966279,13,0.42127680295680187,0.6959948481378236,15,1,0.8666666666666667,8,0.48266224273616004,7,2,,,,,q00-20,,,q40-60,,
452,mean_fractal_dimension:q00-20  mean_smoothness:q00-20,51,0.9487179487179487,0.9534300210930231,1.0,0.8333333333333334,37,0.8333333333333334,0.9791374745403382,0.9937280279043127,True,0.782051282051282,0.8333333333333334,0.8910256410256411,12,0.5158622513139235,10,0.8267552186263942,0.7754601089761038,12,2,0.8333333333333334,39,0.5138718019384124,39,2,,,,,q00-20,,,q00-20,,
453,mean_fractal_dimension:q20-40  mean_smoothness:q20-40,33,1.0,1.0,,1.0,31,1.0,1.0,1.0,True,1.0,1.0,1.0,2,0.15811388300839305,2,0.88781125307763,,2,0,1.0,31,0.7250000000000006,31,0,,,,,q20-40,,,q20-40,,
454,mean_fractal_dimension:q20-40  mean_smoothness:q40-60,28,0.8888888888888888,1.0,1.0,1.0,16,0.9090909090909091,1.0,0.9862487843356355,True,0.8606629658238705,0.8333333333333334,0.9444444444444444,12,0.6915028921812371,10,0.6528795613909625,0.8697486554935793,10,2,1.0,16,0.6700522465540725,18,0,,,,,q20-40,,,q40-60,,
455,mean_fractal_dimension:q20-40  mean_smoothness:q00-20,32,1.0,1.0,,1.0,31,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.88781125307763,,1,0,1.0,31,0.0,31,0,,,,,q20-40,,,q00-20,,
456,mean_fractal_dimension:q40-60  mean_smoothness:q20-40,27,1.0,1.0,1.0,0.5,25,0.6666666666666666,0.987420882906321,1.0,True,0.6933752452815364,1.0,0.75,1,0.01257911709367899,1,0.8628148284692875,0.2600090038649865,2,0,0.5,26,0.0,25,1,,,,,q40-60,,,q20-40,,
457,mean_fractal_dimension:q40-60  mean_smoothness:q60-80,25,0.9090909090909091,1.0,1.0,0.9285714285714286,10,0.9285714285714286,0.9981932193408724,0.9977010277861846,True,0.8376623376623377,0.9285714285714286,0.9188311688311689,14,0.6613155100681788,13,0.5872200830116173,0.8055319264938141,14,1,0.9285714285714286,11,0.6834058731664888,11,1,,,,,q40-60,,,q60-80,,
458,mean_fractal_dimension:q40-60  mean_smoothness:q40-60,30,1.0,1.0,1.0,0.8571428571428571,16,0.923076923076923,0.9822054845168084,1.0,True,0.8728715609439694,1.0,0.9285714285714286,12,0.5718708390903011,12,0.7940927857921769,0.8334619053952042,14,0,0.8571428571428571,18,0.6857551289868665,16,2,,,,,q40-60,,,q40-60,,
459,mean_fractal_dimension:q60-80  mean_smoothness:q80-100,32,1.0,1.0,,1.0,20,1.0,1.0,1.0,True,1.0,1.0,1.0,12,0.7353515306029488,12,0.8315665290169145,,12,0,1.0,20,1.0,20,0,,,,,q60-80,,,q80-100,,
460,mean_fractal_dimension:q60-80  mean_smoothness:q60-80,37,1.0,1.0,1.0,0.9333333333333333,22,0.9655172413793104,0.9983135697586446,1.0,True,0.9448564034753673,1.0,0.9666666666666667,14,0.6805154334216966,14,0.8456274871844254,0.9013345338486649,15,0,0.9333333333333333,23,0.8346739537447824,22,1,,,,,q60-80,,,q60-80,,
461,mean_fractal_dimension:q80-100  mean_symmetry:q80-100,57,0.95,1.0,1.0,0.972972972972973,19,0.972972972972973,0.9993159689752723,0.998734910502044,True,0.922972972972973,0.972972972972973,0.9614864864864865,37,0.8583969043888418,36,0.7512672372279723,0.9057871153242638,37,1,0.972972972972973,20,0.7807770510675931,20,1,,,,,q80-100,,,,q80-100,
462,mean_fractal_dimension:q00-20  mean_symmetry:q40-60,30,0.9,0.9527682110420638,1.0,0.9,9,0.9230769230769231,0.9876514728297041,0.9974714214555375,True,0.7825855808712295,0.9473684210526315,0.9,19,0.6830172859809209,18,0.5549838829718046,0.781034698236797,20,1,0.9,11,0.5561585433249185,10,2,,,,,q00-20,,,,q40-60,
463,mean_fractal_dimension:q00-20  mean_symmetry:q00-20,40,0.92,1.0,1.0,0.9333333333333333,23,0.9032258064516129,0.9983135697586446,0.990160409980942,True,0.8432740427115679,0.875,0.9266666666666667,16,0.6805154334216966,14,0.7396941578947859,0.8417348940032644,15,2,0.9333333333333333,24,0.7129099864014132,25,1,,,,,q00-20,,,,q00-20,
464,mean_fractal_dimension:q00-20  mean_symmetry:q20-40,26,1.0,1.0,1.0,0.9,16,0.9473684210526316,0.9974714214555375,1.0,True,0.9203579866168445,1.0,0.95,9,0.5549838829718046,9,0.7940927857921769,0.8520018007729973,10,0,0.9,17,0.7341454194754053,16,1,,,,,q00-20,,,,q20-40,
465,mean_fractal_dimension:q20-40  mean_symmetry:q00-20,33,1.0,1.0,,1.0,29,1.0,1.0,1.0,True,1.0,1.0,1.0,4,0.3976353643835142,4,0.8805551309302788,,4,0,1.0,29,1.0,29,0,,,,,q20-40,,,,q00-20,
466,mean_fractal_dimension:q20-40  mean_symmetry:q60-80,21,1.0,1.0,1.0,0.875,13,0.9333333333333333,0.9968402764687477,1.0,True,0.9013878188659973,1.0,0.9375,7,0.4734903291248362,7,0.7529473619994964,0.8150022509662467,8,0,0.875,14,0.7771082843006496,13,1,,,,,q20-40,,,,q60-80,
467,mean_fractal_dimension:q20-40  mean_symmetry:q20-40,31,1.0,1.0,,1.0,26,1.0,1.0,1.0,True,1.0,1.0,1.0,5,0.4781762498950186,5,0.8677253955022459,,5,0,1.0,26,1.0,26,0,,,,,q20-40,,,,q20-40,
468,mean_fractal_dimension:q40-60  mean_symmetry:q40-60,30,0.9411764705882353,0.9354143466934853,1.0,0.8461538461538461,16,0.8799999999999999,0.9807933280174715,0.9985118256087294,True,0.79639080275258,0.9166666666666666,0.8936651583710408,12,0.5455289443234423,11,0.7131106033327779,0.7764422134550885,13,1,0.8461538461538461,18,0.5746841188135255,17,2,,,,,q40-60,,,,q40-60,
469,mean_fractal_dimension:q40-60  mean_symmetry:q00-20,20,1.0,0.0,,0.0,19,,0.975,1.0,True,0.0,,,0,0.0,0,0.823533088192828,,1,0,0.0,20,0.0,19,1,,,,,q40-60,,,,q00-20,
470,mean_fractal_dimension:q40-60  mean_symmetry:q60-80,30,1.0,1.0,1.0,0.9444444444444444,12,0.9714285714285714,0.998594443832626,1.0,True,0.9336995618478525,1.0,0.9722222222222222,17,0.7270564003267911,17,0.7353515306029488,0.9177787782072209,18,0,0.9444444444444444,13,0.8674325452723142,12,1,,,,,q40-60,,,,q60-80,
471,mean_fractal_dimension:q60-80  mean_symmetry:q80-100,20,1.0,1.0,,1.0,10,1.0,1.0,1.0,True,1.0,1.0,1.0,10,0.6915028921812371,10,0.6915028921812371,,10,0,1.0,10,1.0,10,0,,,,,q60-80,,,,q80-100,
472,mean_fractal_dimension:q60-80  mean_symmetry:q40-60,23,1.0,1.0,,1.0,16,1.0,1.0,1.0,True,1.0,1.0,1.0,7,0.5903836027749514,7,0.7940927857921769,,7,0,1.0,16,1.0,16,0,,,,,q60-80,,,,q40-60,
473,mean_fractal_dimension:q60-80  mean_symmetry:q60-80,35,1.0,1.0,,1.0,23,1.0,1.0,1.0,True,1.0,1.0,1.0,12,0.7353515306029488,12,0.8518148710847749,,12,0,1.0,23,1.0,23,0,,,,,q60-80,,,,q60-80,
474,mean_fractal_dimension:q60-80  mean_symmetry:q20-40,20,1.0,1.0,1.0,0.6666666666666666,17,0.8,0.9915962413403874,1.0,True,0.7934920476158722,1.0,0.8333333333333333,2,0.09429932405071303,2,0.8049356770312616,0.5066726692433243,3,0,0.6666666666666666,18,0.0,17,1,,,,,q60-80,,,,q20-40,
475,mean_fractal_dimension:q80-100  mean_texture:q00-20,26,0.9545454545454546,1.0,1.0,1.0,21,0.888888888888889,1.0,0.9988498524734183,True,0.873862897505303,0.8,0.9772727272727273,5,0.3976353643835142,4,0.771555602332364,0.9327280912604532,4,1,1.0,21,0.6542503517438523,22,0,,,,,q80-100,,,,,q00-20
476,mean_fractal_dimension:q80-100  mean_texture:q20-40,21,0.9333333333333333,1.0,1.0,0.8333333333333334,14,0.8333333333333334,0.9957892554855104,0.9983135697586446,True,0.7666666666666667,0.8333333333333334,0.8833333333333334,6,0.3587654210025136,5,0.6805154334216966,0.7074211821200631,6,1,0.8333333333333334,15,0.31350349240533826,15,1,,,,,q80-100,,,,,q20-40
477,mean_fractal_dimension:q80-100  mean_texture:q60-80,22,1.0,1.0,1.0,0.9230769230769231,9,0.9600000000000001,0.9980543715026514,1.0,True,0.9114654303752999,1.0,0.9615384615384616,12,0.6397025647321225,12,0.6637328831200571,0.8861552313638441,13,0,0.9230769230769231,10,0.7834464950322225,9,1,,,,,q80-100,,,,,q60-80
478,mean_fractal_dimension:q80-100  mean_texture:q80-100,26,1.0,1.0,,1.0,5,1.0,1.0,1.0,True,1.0,1.0,1.0,21,0.8389023847809204,21,0.4781762498950186,,21,0,1.0,5,1.0,5,0,,,,,q80-100,,,,,q80-100
479,mean_fractal_dimension:q00-20  mean_texture:q20-40,24,1.0,1.0,,1.0,19,1.0,1.0,1.0,True,1.0,1.0,1.0,5,0.4781762498950186,5,0.823533088192828,,5,0,1.0,19,1.0,19,0,,,,,q00-20,,,,,q20-40
480,mean_fractal_dimension:q00-20  mean_texture:q60-80,24,1.0,1.0,1.0,0.9090909090909091,2,0.9523809523809523,0.9887944139758335,1.0,True,0.674199862463242,1.0,0.9545454545454546,20,0.7083872584460449,20,0.15811388300839305,0.8930680162144313,22,0,0.9090909090909091,4,0.0,2,2,,,,,q00-20,,,,,q60-80
481,mean_fractal_dimension:q00-20  mean_texture:q80-100,28,1.0,0.9484095278185947,1.0,0.85,8,0.9189189189189189,0.9679290628144552,1.0,True,0.7862453931068965,1.0,0.925,17,0.6210731734547044,17,0.6305833524471808,0.8447220290065673,20,0,0.85,11,0.5348285953706696,8,3,,,,,q00-20,,,,,q80-100
482,mean_fractal_dimension:q00-20  mean_texture:q40-60,23,0.8181818181818182,1.0,1.0,1.0,9,0.923076923076923,1.0,0.9771688017000408,True,0.8374357893586237,0.8571428571428571,0.9090909090909091,14,0.7353515306029488,12,0.48224414763987544,0.7895651081031934,12,2,1.0,9,0.6859688328312097,11,0,,,,,q00-20,,,,,q40-60
483,mean_fractal_dimension:q20-40  mean_texture:q00-20,23,0.9047619047619048,1.0,1.0,1.0,19,0.6666666666666666,1.0,0.9882506821155497,True,0.6725927091345493,0.5,0.9523809523809523,4,0.15811388300839305,2,0.6962255930860888,0.8880565735351401,2,2,1.0,19,0.0,21,0,,,,,q20-40,,,,,q00-20
484,mean_fractal_dimension:q20-40  mean_texture:q20-40,27,1.0,1.0,,1.0,25,1.0,1.0,1.0,True,1.0,1.0,1.0,2,0.15811388300839305,2,0.8628148284692875,,2,0,1.0,25,0.0,25,0,,,,,q20-40,,,,,q20-40
485,mean_fractal_dimension:q20-40  mean_texture:q60-80,21,1.0,1.0,,1.0,12,1.0,1.0,1.0,True,1.0,1.0,1.0,9,0.6637328831200571,9,0.7353515306029488,,9,0,1.0,12,1.0,12,0,,,,,q20-40,,,,,q60-80
486,mean_fractal_dimension:q20-40  mean_texture:q80-100,23,1.0,1.0,1.0,0.8888888888888888,14,0.9411764705882353,0.9971908632534002,1.0,True,0.9108400680852976,1.0,0.9444444444444444,8,0.5175034850830056,8,0.7683642383498855,0.8355575564144414,9,0,0.8888888888888888,15,0.8134449094792089,14,1,,,,,q20-40,,,,,q80-100
487,mean_fractal_dimension:q40-60  mean_texture:q00-20,28,0.9615384615384616,1.0,1.0,1.0,25,0.8,1.0,0.9990267121066522,True,0.8006407690254357,0.6666666666666666,0.9807692307692308,3,0.15811388300839305,2,0.8036303532374444,0.943077615681922,2,1,1.0,25,0.0,26,0,,,,,q40-60,,,,,q00-20
