,description,size,specificity,phi_UB,AUC_UB,sensitivity,tn,F1,sensitivity_UB,specificity_UB,ConfusionMatrix,phi,precision,AUC,pp,sensitivity_LB,tp,specificity_LB,AUC_LB,p,fp,recall,pn,phi_LB,n,fn,degree,mean_area,mean_compactness,mean_concave_points,mean_concavity,mean_fractal_dimension,mean_perimeter,mean_radius,mean_smoothness,mean_symmetry,mean_texture,specificity_CI_diff,sensitivity_CI_diff,phi_CI_diff,AUC_CI_diff
414,mean_concavity:q40-60  mean_texture:q20-40,25,1.0,1.0,1.0,0.5,23,0.6666666666666666,0.987420882906321,1.0,True,0.6922186552431729,1.0,0.75,1,0.01257911709367899,1,0.8518148710847749,0.2600090038649865,2,0,0.5,24,0.0,23,1,2,,,,q40-60,,,,,,q20-40,-0.7111435443680362,-0.5671920009413506,-0.5223801865074762,-0.3898442217872393
415,mean_concavity:q40-60  mean_texture:q60-80,22,1.0,1.0,1.0,0.875,14,0.9333333333333333,0.9968402764687477,1.0,True,0.903696114115064,1.0,0.9375,7,0.4734903291248362,7,0.7683642383498855,0.8150022509662467,8,0,0.875,15,0.7046123972788262,14,1,2,,,,q40-60,,,,,,q60-80,-0.45494226387454473,-1.0745044461528608,-1.7684567046659985,-1.5593768871489577
416,mean_concavity:q40-60  mean_texture:q40-60,22,0.8888888888888888,1.0,1.0,1.0,16,0.8,1.0,0.9862487843356355,True,0.769800358919501,0.6666666666666666,0.9444444444444444,6,0.3976353643835142,4,0.6528795613909625,0.8697486554935793,4,2,1.0,16,0.3981479943398255,18,0,2,,,,q40-60,,,,,,q40-60,-0.2877114754713964,-0.9388027374272933,-0.8679545496146926,-2.214804116694532
417,mean_concavity:q00-20  mean_texture:q00-20,34,1.0,0.0,,,34,,,1.0,True,0.0,,,0,,0,0.8971820757409873,,0,0,,34,0.0,34,0,2,,,,q00-20,,,,,,q00-20,-1.0372846142773087,,,
418,mean_concavity:q00-20  mean_texture:q20-40,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,2,,,,q00-20,,,,,,q20-40,-0.4999027022372791,,,
419,mean_concavity:q00-20  mean_texture:q40-60,24,1.0,0.0,,,24,,,1.0,True,0.0,,,0,,0,0.8575264022774187,,0,0,,24,0.0,24,0,2,,,,q00-20,,,,,,q40-60,-0.7697241343484931,,,
420,mean_fractal_dimension:q80-100  mean_perimeter:q40-60,20,0.8888888888888888,1.0,1.0,1.0,8,0.9565217391304348,1.0,0.9971908632534002,True,0.90267093384844,0.9166666666666666,0.9444444444444444,12,0.7150858470818456,11,0.5175034850830056,0.8355575564144415,11,1,1.0,8,0.669532532393866,9,0,2,,,,,q80-100,q40-60,,,,,-0.26710438157347094,-1.5324405563036112,-0.9602547900306647,-1.19142546827329
421,mean_fractal_dimension:q80-100  mean_perimeter:q60-80,23,0.5,1.0,1.0,1.0,2,0.9500000000000001,1.0,0.932414013511457,True,0.6725927091345493,0.9047619047619048,0.75,21,0.823533088192828,19,0.06758598648854298,0.4671035664809571,19,2,1.0,2,0.0,4,0,2,,,,,q80-100,q60-80,,,,,-0.276846816239945,-0.9912116329897175,-0.3887428056322739,-0.3533233577656045
422,mean_fractal_dimension:q80-100  mean_perimeter:q00-20,41,1.0,0.0,,0.0,40,,0.975,1.0,True,0.0,,,0,0.0,0,0.9119026971211966,,1,0,0.0,41,0.0,40,1,2,,,,,q80-100,q00-20,,,,,-1.4862627227252665,-1.0,,
423,mean_fractal_dimension:q00-20  mean_perimeter:q80-100,41,0.0,0.0,,1.0,0,0.9876543209876543,1.0,0.975,True,0.0,0.975609756097561,,41,0.9119026971211966,40,0.0,,40,1,1.0,0,0.0,1,0,2,,,,,q00-20,q80-100,,,,,-1.0,-2.120318436180403,,
424,mean_fractal_dimension:q00-20  mean_perimeter:q40-60,26,1.0,1.0,1.0,0.5,24,0.6666666666666666,0.987420882906321,1.0,True,0.6928203230275508,1.0,0.75,1,0.01257911709367899,1,0.8575264022774187,0.2600090038649865,2,0,0.5,25,0.0,24,1,2,,,,,q00-20,q40-60,,,,,-1.0614946009932171,-0.4349781685333395,-0.3173329687180937,-0.26476121517184215
425,mean_fractal_dimension:q00-20  mean_perimeter:q60-80,31,0.8666666666666667,0.8252223389355742,0.9495118678327503,0.75,13,0.7999999999999999,0.9273379617471178,0.9834240865599164,True,0.619252282479235,0.8571428571428571,0.8083333333333333,14,0.47622918010387233,12,0.5953973033966279,0.6671547988339164,16,2,0.75,17,0.3522517613093165,15,4,2,,,,,q00-20,q60-80,,,,,-0.7484920410831696,-0.25300393577590286,-0.4523857395986348,-0.48802257918884556
426,mean_fractal_dimension:q20-40  mean_perimeter:q20-40,28,1.0,0.0,,,28,,,1.0,True,0.0,,,0,,0,0.8765638814997305,,0,0,,28,0.0,28,0,2,,,,,q20-40,q20-40,,,,,-0.6528548273866339,,,
427,mean_fractal_dimension:q20-40  mean_perimeter:q40-60,34,1.0,1.0,,1.0,33,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8942371899254208,,1,0,1.0,33,0.0,33,0,2,,,,,q20-40,q40-60,,,,,-0.7619489854698827,-0.4478092338427371,-0.3173329687180937,
428,mean_fractal_dimension:q20-40  mean_perimeter:q60-80,20,0.8333333333333334,0.9294364270401189,1.0,0.875,10,0.823529411764706,0.9968402764687477,0.9791374745403382,True,0.6975184488828855,0.7777777777777778,0.8541666666666666,9,0.4734903291248362,7,0.5158622513139235,0.6894501966254146,8,2,0.875,11,0.3593921643888469,12,1,2,,,,,q20-40,q60-80,,,,,-0.6176638260781753,-0.35644580615426424,-0.5581658364431972,-0.6062948847053503
429,mean_fractal_dimension:q40-60  mean_perimeter:q80-100,28,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,28,0.8765638814997305,28,,,28,0,1.0,0,0.0,0,0,2,,,,,q40-60,q80-100,,,,,,-2.0320828975605307,,
430,mean_fractal_dimension:q40-60  mean_perimeter:q20-40,35,1.0,0.0,,0.0,33,,0.841886116991607,1.0,True,0.0,,,0,0.0,0,0.8942371899254208,,2,0,0.0,35,0.0,33,2,2,,,,,q40-60,q20-40,,,,,-0.7284579738609303,-0.781381871104183,,
431,mean_fractal_dimension:q60-80  mean_perimeter:q20-40,23,1.0,0.0,,,23,,,1.0,True,0.0,,,0,,0,0.8518148710847749,,0,0,,23,0.0,23,0,2,,,,,q60-80,q20-40,,,,,-0.3004367764986141,,,
432,mean_fractal_dimension:q60-80  mean_perimeter:q60-80,24,1.0,1.0,,1.0,7,1.0,1.0,1.0,True,1.0,1.0,1.0,17,0.8049356770312616,17,0.5903836027749514,,17,0,1.0,7,1.0,7,0,2,,,,,q60-80,q60-80,,,,,-0.74950825807941,-0.8967096245943035,,
433,mean_fractal_dimension:q60-80  mean_perimeter:q00-20,37,1.0,0.0,,,37,,,1.0,True,0.0,,,0,,0,0.9051094125850101,,0,0,,37,0.0,37,0,2,,,,,q60-80,q00-20,,,,,-0.4691746955008196,,,
434,mean_fractal_dimension:q80-100  mean_radius:q60-80,20,0.5,1.0,1.0,1.0,2,0.9411764705882353,1.0,0.932414013511457,True,0.6666666666666666,0.8888888888888888,0.75,18,0.7940927857921769,16,0.06758598648854298,0.4671035664809571,16,2,1.0,2,0.0,4,0,2,,,,,q80-100,,q60-80,,,,-0.24914958930795786,-0.8043728183203265,-0.33355779067698976,-0.32315173030912403
435,mean_fractal_dimension:q80-100  mean_radius:q00-20,44,1.0,1.0,1.0,0.5,42,0.6666666666666666,0.987420882906321,1.0,True,0.6988362419217079,1.0,0.75,1,0.01257911709367899,1,0.9159161450596448,0.2600090038649865,2,0,0.5,43,0.0,42,1,2,,,,,q80-100,,q00-20,,,,-1.557204261558677,-1.0,-1.0,-1.0
436,mean_fractal_dimension:q00-20  mean_radius:q80-100,43,0.0,0.0,,1.0,0,0.988235294117647,1.0,0.975,True,0.0,0.9767441860465116,,43,0.9159161450596448,42,0.0,,42,1,1.0,0,0.0,1,0,2,,,,,q00-20,,q80-100,,,,-1.0,-2.221524400899531,,
437,mean_fractal_dimension:q00-20  mean_radius:q40-60,27,1.0,1.0,1.0,0.5,25,0.6666666666666666,0.987420882906321,1.0,True,0.6933752452815364,1.0,0.75,1,0.01257911709367899,1,0.8628148284692875,0.2600090038649865,2,0,0.5,26,0.0,25,1,2,,,,,q00-20,,q40-60,,,,-1.102414736805148,-0.5022785249302564,-0.35700692414690605,-0.32122753616446215
438,mean_fractal_dimension:q00-20  mean_radius:q60-80,31,0.8823529411764706,0.8493400473647802,0.9442888754704072,0.7142857142857143,15,0.7692307692307692,0.9161106816933545,0.9854206831596984,True,0.6095824321285693,0.8333333333333334,0.7983193277310925,12,0.4189647428163384,10,0.6355908378987497,0.6523497799917778,14,2,0.7142857142857143,19,0.3798998269907551,17,4,2,,,,,q00-20,,q60-80,,,,-0.7674537236888574,-0.20699156750128217,-0.3896083678046305,-0.39903966903321003
439,mean_fractal_dimension:q20-40  mean_radius:q20-40,31,1.0,0.0,,,31,,,1.0,True,0.0,,,0,,0,0.88781125307763,,0,0,,31,0.0,31,0,2,,,,,q20-40,,q20-40,,,,-0.7183061407445046,,,
440,mean_fractal_dimension:q20-40  mean_radius:q40-60,32,1.0,1.0,,1.0,31,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.88781125307763,,1,0,1.0,31,0.0,31,0,2,,,,,q20-40,,q40-60,,,,-0.7183061407445046,-0.5150986679655993,-0.35700692414690605,
441,mean_fractal_dimension:q20-40  mean_radius:q60-80,22,0.8571428571428571,0.9368314236520755,1.0,0.875,12,0.823529411764706,0.9968402764687477,0.9822054845168084,True,0.7163279717599775,0.7777777777777778,0.8660714285714286,9,0.4734903291248362,7,0.5718708390903011,0.7109859040465871,8,2,0.875,13,0.3482390957870113,14,1,2,,,,,q20-40,,q60-80,,,,-0.646455330342394,-0.35644580615426424,-0.4593828385596158,-0.5958408499044223
442,mean_fractal_dimension:q40-60  mean_radius:q80-100,28,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,28,0.8765638814997305,28,,,28,0,1.0,0,0.0,0,0,2,,,,,q40-60,,q80-100,,,,,-2.0320828975605307,,
443,mean_fractal_dimension:q40-60  mean_radius:q20-40,31,1.0,0.0,,0.0,30,,0.975,1.0,True,0.0,,,0,0.0,0,0.8842966917779725,,1,0,0.0,31,0.0,30,1,2,,,,,q40-60,,q20-40,,,,-0.6658734613614,-0.641903378884948,,
444,mean_fractal_dimension:q40-60  mean_radius:q00-20,20,1.0,0.0,,,20,,,1.0,True,0.0,,,0,,0,0.8315665290169145,,0,0,,20,0.0,20,0,2,,,,,q40-60,,q00-20,,,,-0.4574136119566359,,,
445,mean_fractal_dimension:q60-80  mean_radius:q20-40,25,1.0,1.0,,1.0,24,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8575264022774187,,1,0,1.0,24,0.0,24,0,2,,,,,q60-80,,q20-40,,,,-0.3124807906024091,-0.6675444045259736,-0.3175665534188514,
446,mean_fractal_dimension:q60-80  mean_radius:q60-80,26,1.0,1.0,,1.0,7,1.0,1.0,1.0,True,1.0,1.0,1.0,19,0.823533088192828,19,0.5903836027749514,,19,0,1.0,7,1.0,7,0,2,,,,,q60-80,,q60-80,,,,-0.6910307696686223,-0.9385678284312925,,
447,mean_fractal_dimension:q60-80  mean_radius:q00-20,36,1.0,0.0,,,36,,,1.0,True,0.0,,,0,,0,0.9026062440854072,,0,0,,36,0.0,36,0,2,,,,,q60-80,,q00-20,,,,-0.4571161881811276,,,
448,mean_fractal_dimension:q80-100  mean_smoothness:q80-100,57,0.9473684210526315,1.0,1.0,0.9473684210526315,18,0.9599999999999999,0.9935612832849103,0.9986683711958152,True,0.8837879163470618,0.972972972972973,0.9473684210526315,37,0.82250940965205,36,0.7397193458047858,0.8844837234099214,38,1,0.9473684210526315,20,0.759988668666928,19,2,2,,,,,q80-100,,,q80-100,,,-0.5005004681578065,-0.7795791269354265,-0.5650638359174253,-0.710832369080121
449,mean_fractal_dimension:q80-100  mean_smoothness:q60-80,29,0.95,1.0,1.0,1.0,19,0.9473684210526316,1.0,0.998734910502044,True,0.9246621004453465,0.9,0.975,10,0.6637328831200571,9,0.7512672372279723,0.9260009003864987,9,1,1.0,19,0.7959901384085588,20,0,2,,,,,q80-100,,,q60-80,,,-0.5239902490206704,-0.4576273624951323,-0.7003586724602289,-1.1265864355866906
450,mean_fractal_dimension:q00-20  mean_smoothness:q20-40,33,1.0,1.0,1.0,0.9583333333333334,9,0.9787234042553191,0.99894564755452,1.0,True,0.9287087810503355,1.0,0.9791666666666667,23,0.7887983165429797,23,0.6637328831200571,0.9383340836554154,24,0,0.9583333333333334,10,0.775394194759548,9,1,2,,,,,q00-20,,,q20-40,,,-0.449746487761974,-1.0453668291671916,-1.0235231682339614,-1.8902710332116592
451,mean_fractal_dimension:q00-20  mean_smoothness:q40-60,22,0.8571428571428571,1.0,1.0,0.8666666666666667,6,0.896551724137931,0.9834240865599164,0.9963897031380992,True,0.7008255578851517,0.9285714285714286,0.861904761904762,14,0.5953973033966279,13,0.42127680295680187,0.6959948481378236,15,1,0.8666666666666667,8,0.48266224273616004,7,2,2,,,,,q00-20,,,q40-60,,,-0.25668813524816053,-0.5041812369738955,-0.44932804449787794,-0.3834319737300627
452,mean_fractal_dimension:q00-20  mean_smoothness:q00-20,51,0.9487179487179487,0.9534300210930231,1.0,0.8333333333333334,37,0.8333333333333334,0.9791374745403382,0.9937280279043127,True,0.782051282051282,0.8333333333333334,0.8910256410256411,12,0.5158622513139235,10,0.8267552186263942,0.7754601089761038,12,2,0.8333333333333334,39,0.5138718019384124,39,2,2,,,,,q00-20,,,q00-20,,,-0.8681831688513314,-0.9359631348231633,-0.718125330650511,-0.8692928060288212
453,mean_fractal_dimension:q20-40  mean_smoothness:q20-40,33,1.0,1.0,,1.0,31,1.0,1.0,1.0,True,1.0,1.0,1.0,2,0.15811388300839305,2,0.88781125307763,,2,0,1.0,31,0.7250000000000006,31,0,2,,,,,q20-40,,,q20-40,,,-0.7183061407445046,-0.2621915210001767,-0.4951421363990124,
454,mean_fractal_dimension:q20-40  mean_smoothness:q40-60,28,0.8888888888888888,1.0,1.0,1.0,16,0.9090909090909091,1.0,0.9862487843356355,True,0.8606629658238705,0.8333333333333334,0.9444444444444444,12,0.6915028921812371,10,0.6528795613909625,0.8697486554935793,10,2,1.0,16,0.6700522465540725,18,0,2,,,,,q20-40,,,q40-60,,,-0.3293987600218239,-0.6878889026052811,-0.7045187014870041,-0.8845051464980015
455,mean_fractal_dimension:q20-40  mean_smoothness:q00-20,32,1.0,1.0,,1.0,31,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.88781125307763,,1,0,1.0,31,0.0,31,0,2,,,,,q20-40,,,q00-20,,,-0.7519194267719032,-0.46612415966826426,-0.36222787037753146,
456,mean_fractal_dimension:q40-60  mean_smoothness:q20-40,27,1.0,1.0,1.0,0.5,25,0.6666666666666666,0.987420882906321,1.0,True,0.6933752452815364,1.0,0.75,1,0.01257911709367899,1,0.8628148284692875,0.2600090038649865,2,0,0.5,26,0.0,25,1,2,,,,,q40-60,,,q20-40,,,-0.5616041550053248,-0.2444020318039639,-0.18097380918873063,-0.156402954061748
457,mean_fractal_dimension:q40-60  mean_smoothness:q60-80,25,0.9090909090909091,1.0,1.0,0.9285714285714286,10,0.9285714285714286,0.9981932193408724,0.9977010277861846,True,0.8376623376623377,0.9285714285714286,0.9188311688311689,14,0.6613155100681788,13,0.5872200830116173,0.8055319264938141,14,1,0.9285714285714286,11,0.6834058731664888,11,1,2,,,,,q40-60,,,q60-80,,,-0.2797925047108078,-0.7392167478939526,-0.5716271839872132,-0.5951453916723773
458,mean_fractal_dimension:q40-60  mean_smoothness:q40-60,30,1.0,1.0,1.0,0.8571428571428571,16,0.923076923076923,0.9822054845168084,1.0,True,0.8728715609439694,1.0,0.9285714285714286,12,0.5718708390903011,12,0.7940927857921769,0.8334619053952042,14,0,0.8571428571428571,18,0.6857551289868665,16,2,2,,,,,q40-60,,,q40-60,,,-0.6000888546190832,-0.5679216036467951,-0.7397236494802295,-0.6949567788034412
459,mean_fractal_dimension:q60-80  mean_smoothness:q80-100,32,1.0,1.0,,1.0,20,1.0,1.0,1.0,True,1.0,1.0,1.0,12,0.7353515306029488,12,0.8315665290169145,,12,0,1.0,20,1.0,20,0,2,,,,,q60-80,,,q80-100,,,-0.7138817570204925,-0.5954841629409128,,
460,mean_fractal_dimension:q60-80  mean_smoothness:q60-80,37,1.0,1.0,1.0,0.9333333333333333,22,0.9655172413793104,0.9983135697586446,1.0,True,0.9448564034753673,1.0,0.9666666666666667,14,0.6805154334216966,14,0.8456274871844254,0.9013345338486649,15,0,0.9333333333333333,23,0.8346739537447824,22,1,2,,,,,q60-80,,,q60-80,,,-0.7588686726134007,-0.49058670962701695,-0.8642320981438674,-0.8449398266900173
461,mean_fractal_dimension:q80-100  mean_symmetry:q80-100,57,0.95,1.0,1.0,0.972972972972973,19,0.972972972972973,0.9993159689752723,0.998734910502044,True,0.922972972972973,0.972972972972973,0.9614864864864865,37,0.8583969043888418,36,0.7512672372279723,0.9057871153242638,37,1,0.972972972972973,20,0.7807770510675931,20,1,2,,,,,q80-100,,,,q80-100,,-0.5239902490206704,-0.9871138188858709,-0.6186474737575492,-0.8715655914629645
462,mean_fractal_dimension:q00-20  mean_symmetry:q40-60,30,0.9,0.9527682110420638,1.0,0.9,9,0.9230769230769231,0.9876514728297041,0.9974714214555375,True,0.7825855808712295,0.9473684210526315,0.9,19,0.6830172859809209,18,0.5549838829718046,0.781034698236797,20,1,0.9,11,0.5561585433249185,10,2,2,,,,,q00-20,,,,q40-60,,-0.33606907153070903,-0.6029055970653897,-0.4605471608316399,-0.5457690419518781
463,mean_fractal_dimension:q00-20  mean_symmetry:q00-20,40,0.92,1.0,1.0,0.9333333333333333,23,0.9032258064516129,0.9983135697586446,0.990160409980942,True,0.8432740427115679,0.875,0.9266666666666667,16,0.6805154334216966,14,0.7396941578947859,0.8417348940032644,15,2,0.9333333333333333,24,0.7129099864014132,25,1,2,,,,,q00-20,,,,q00-20,,-0.5645286084246749,-0.9505656016568476,-0.8007566773286718,-0.785905936500892
464,mean_fractal_dimension:q00-20  mean_symmetry:q20-40,26,1.0,1.0,1.0,0.9,16,0.9473684210526316,0.9974714214555375,1.0,True,0.9203579866168445,1.0,0.95,9,0.5549838829718046,9,0.7940927857921769,0.8520018007729973,10,0,0.9,17,0.7341454194754053,16,1,2,,,,,q00-20,,,,q20-40,,-0.7344810882340305,-0.7832842477341027,-0.8647180158785345,-0.999528725981512
465,mean_fractal_dimension:q20-40  mean_symmetry:q00-20,33,1.0,1.0,,1.0,29,1.0,1.0,1.0,True,1.0,1.0,1.0,4,0.3976353643835142,4,0.8805551309302788,,4,0,1.0,29,1.0,29,0,2,,,,,q20-40,,,,q00-20,,-0.6746699666917524,-0.5043031893846416,,
466,mean_fractal_dimension:q20-40  mean_symmetry:q60-80,21,1.0,1.0,1.0,0.875,13,0.9333333333333333,0.9968402764687477,1.0,True,0.9013878188659973,1.0,0.9375,7,0.4734903291248362,7,0.7529473619994964,0.8150022509662467,8,0,0.875,14,0.7771082843006496,13,1,2,,,,,q20-40,,,,q60-80,,-0.34005031119800017,-0.35644580615426424,-0.6108979289898522,-0.40225702830366517
467,mean_fractal_dimension:q20-40  mean_symmetry:q20-40,31,1.0,1.0,,1.0,26,1.0,1.0,1.0,True,1.0,1.0,1.0,5,0.4781762498950186,5,0.8677253955022459,,5,0,1.0,26,1.0,26,0,2,,,,,q20-40,,,,q20-40,,-0.6092315765581277,-0.6690421759974916,,
468,mean_fractal_dimension:q40-60  mean_symmetry:q40-60,30,0.9411764705882353,0.9354143466934853,1.0,0.8461538461538461,16,0.8799999999999999,0.9807933280174715,0.9985118256087294,True,0.79639080275258,0.9166666666666666,0.8936651583710408,12,0.5455289443234423,11,0.7131106033327779,0.7764422134550885,13,1,0.8461538461538461,18,0.5746841188135255,17,2,2,,,,,q40-60,,,,q40-60,,-0.5132402320726525,-0.5321495671144699,-0.42541463606689206,-0.5345574619025822
469,mean_fractal_dimension:q40-60  mean_symmetry:q00-20,20,1.0,0.0,,0.0,19,,0.975,1.0,True,0.0,,,0,0.0,0,0.823533088192828,,1,0,0.0,20,0.0,19,1,2,,,,,q40-60,,,,q00-20,,-0.4365904154369359,-0.28592246862965254,,
470,mean_fractal_dimension:q40-60  mean_symmetry:q60-80,30,1.0,1.0,1.0,0.9444444444444444,12,0.9714285714285714,0.998594443832626,1.0,True,0.9336995618478525,1.0,0.9722222222222222,17,0.7270564003267911,17,0.7353515306029488,0.9177787782072209,18,0,0.9444444444444444,13,0.8674325452723142,12,1,2,,,,,q40-60,,,,q60-80,,-0.31744119520418507,-0.918570620742205,-1.3651450845192659,-1.4076265865557347
471,mean_fractal_dimension:q60-80  mean_symmetry:q80-100,20,1.0,1.0,,1.0,10,1.0,1.0,1.0,True,1.0,1.0,1.0,10,0.6915028921812371,10,0.6915028921812371,,10,0,1.0,10,1.0,10,0,2,,,,,q60-80,,,,q80-100,,-0.3897656709219627,-0.5108442454672241,,
472,mean_fractal_dimension:q60-80  mean_symmetry:q40-60,23,1.0,1.0,,1.0,16,1.0,1.0,1.0,True,1.0,1.0,1.0,7,0.5903836027749514,7,0.7940927857921769,,7,0,1.0,16,1.0,16,0,2,,,,,q60-80,,,,q40-60,,-0.7186128204165508,-0.47853109593949733,,
473,mean_fractal_dimension:q60-80  mean_symmetry:q60-80,35,1.0,1.0,,1.0,23,1.0,1.0,1.0,True,1.0,1.0,1.0,12,0.7353515306029488,12,0.8518148710847749,,12,0,1.0,23,1.0,23,0,2,,,,,q60-80,,,,q60-80,,-0.5669281867171667,-0.6252896416925839,,
474,mean_fractal_dimension:q60-80  mean_symmetry:q20-40,20,1.0,1.0,1.0,0.6666666666666666,17,0.8,0.9915962413403874,1.0,True,0.7934920476158722,1.0,0.8333333333333333,2,0.09429932405071303,2,0.8049356770312616,0.5066726692433243,3,0,0.6666666666666666,18,0.0,17,1,2,,,,,q60-80,,,,q20-40,,-0.30942347455514035,-0.37971638153728476,-0.2297349844543899,-0.29985861779445366
475,mean_fractal_dimension:q80-100  mean_texture:q00-20,26,0.9545454545454546,1.0,1.0,1.0,21,0.888888888888889,1.0,0.9988498524734183,True,0.873862897505303,0.8,0.9772727272727273,5,0.3976353643835142,4,0.771555602332364,0.9327280912604532,4,1,1.0,21,0.6542503517438523,22,0,2,,,,,q80-100,,,,,q00-20,-0.5710025204521393,-0.613277449753906,-1.0937843567794419,-1.2206091679924176
476,mean_fractal_dimension:q80-100  mean_texture:q20-40,21,0.9333333333333333,1.0,1.0,0.8333333333333334,14,0.8333333333333334,0.9957892554855104,0.9983135697586446,True,0.7666666666666667,0.8333333333333334,0.8833333333333334,6,0.3587654210025136,5,0.6805154334216966,0.7074211821200631,6,1,0.8333333333333334,15,0.31350349240533826,15,1,2,,,,,q80-100,,,,,q20-40,-0.4067025329028668,-0.5206687333635149,-0.33870874677957946,-0.48498335915690555
477,mean_fractal_dimension:q80-100  mean_texture:q60-80,22,1.0,1.0,1.0,0.9230769230769231,9,0.9600000000000001,0.9980543715026514,1.0,True,0.9114654303752999,1.0,0.9615384615384616,12,0.6397025647321225,12,0.6637328831200571,0.8861552313638441,13,0,0.9230769230769231,10,0.7834464950322225,9,1,2,,,,,q80-100,,,,,q60-80,-0.38938014057482334,-0.38465428643250094,-0.6262735094816123,-0.7212690538137029
478,mean_fractal_dimension:q80-100  mean_texture:q80-100,26,1.0,1.0,,1.0,5,1.0,1.0,1.0,True,1.0,1.0,1.0,21,0.8389023847809204,21,0.4781762498950186,,21,0,1.0,5,1.0,5,0,2,,,,,q80-100,,,,,q80-100,-0.25091946699448014,-1.0575021796381956,,
479,mean_fractal_dimension:q00-20  mean_texture:q20-40,24,1.0,1.0,,1.0,19,1.0,1.0,1.0,True,1.0,1.0,1.0,5,0.4781762498950186,5,0.823533088192828,,5,0,1.0,19,1.0,19,0,2,,,,,q00-20,,,,,q20-40,-0.8570159313030661,-0.6436831161278999,,
480,mean_fractal_dimension:q00-20  mean_texture:q60-80,24,1.0,1.0,1.0,0.9090909090909091,2,0.9523809523809523,0.9887944139758335,1.0,True,0.674199862463242,1.0,0.9545454545454546,20,0.7083872584460449,20,0.15811388300839305,0.8930680162144313,22,0,0.9090909090909091,4,0.0,2,2,2,,,,,q00-20,,,,,q60-80,-0.1796382571398398,-0.6261921138060107,-0.22988924538344757,-1.090088215667735
481,mean_fractal_dimension:q00-20  mean_texture:q80-100,28,1.0,0.9484095278185947,1.0,0.85,8,0.9189189189189189,0.9679290628144552,1.0,True,0.7862453931068965,1.0,0.925,17,0.6210731734547044,17,0.6305833524471808,0.8447220290065673,20,0,0.85,11,0.5348285953706696,8,3,2,,,,,q00-20,,,,,q80-100,-0.40938857457682915,-0.4460740123852283,-0.4311097519576589,-0.7506879092820691
482,mean_fractal_dimension:q00-20  mean_texture:q40-60,23,0.8181818181818182,1.0,1.0,1.0,9,0.923076923076923,1.0,0.9771688017000408,True,0.8374357893586237,0.8571428571428571,0.9090909090909091,14,0.7353515306029488,12,0.48224414763987544,0.7895651081031934,12,2,1.0,9,0.6859688328312097,11,0,2,,,,,q00-20,,,,,q40-60,-0.2594410187758216,-0.7058205773767342,-0.7320586916771964,-0.5539257028714761
483,mean_fractal_dimension:q20-40  mean_texture:q00-20,23,0.9047619047619048,1.0,1.0,1.0,19,0.6666666666666666,1.0,0.9882506821155497,True,0.6725927091345493,0.5,0.9523809523809523,4,0.15811388300839305,2,0.6962255930860888,0.8880565735351401,2,2,1.0,19,0.0,21,0,2,,,,,q20-40,,,,,q00-20,-0.324979382205681,-0.43879645963624087,-0.3781755566245688,-0.6218594913669557
484,mean_fractal_dimension:q20-40  mean_texture:q20-40,27,1.0,1.0,,1.0,25,1.0,1.0,1.0,True,1.0,1.0,1.0,2,0.15811388300839305,2,0.8628148284692875,,2,0,1.0,25,0.0,25,0,2,,,,,q20-40,,,,,q20-40,-0.5874240265007669,-0.3989721777778995,-0.23252237175594592,
485,mean_fractal_dimension:q20-40  mean_texture:q60-80,21,1.0,1.0,,1.0,12,1.0,1.0,1.0,True,1.0,1.0,1.0,9,0.6637328831200571,9,0.7353515306029488,,9,0,1.0,12,1.0,12,0,2,,,,,q20-40,,,,,q60-80,-0.31771902982066547,-0.5641515565757058,,
486,mean_fractal_dimension:q20-40  mean_texture:q80-100,23,1.0,1.0,1.0,0.8888888888888888,14,0.9411764705882353,0.9971908632534002,1.0,True,0.9108400680852976,1.0,0.9444444444444444,8,0.5175034850830056,8,0.7683642383498855,0.8355575564144414,9,0,0.8888888888888888,15,0.8134449094792089,14,1,2,,,,,q20-40,,,,,q80-100,-0.371461797095055,-0.38962142672858785,-0.8542496373052814,-0.4428086454716127
