,description,size,TNR,prevalence_threshold_UB,FNR,prevalence_LB,R2_LB,fp,jaccard_UB,recall,ConfusionMatrix,tn,AP,accuracy_LB,p,explained_variance,recall_UB,phi_UB,R2,prevalence_threshold_LB,AP_LB,tp,FNR_UB,jaccard_complement,TPR_LB,balanced_informedness_markedness_LB,markedness_UB,sensitivity_LB,LR-,balanced_informedness_markedness_UB,pn,explained_variance_UB,phi_LB,R2_UB,markedness,accuracy,FNR_LB,explained_variance_LB,phi,specificity_LB,F1_complement_LB,n,markedness_LB,NPV_LB,TPR,balanced_accuracy,LR+_LB,balanced_accuracy_LB,specificity_UB,F1,specificity,AUC_LB,jaccard_LB,prevalence,informedness_LB,balanced_informedness_markedness,prevalence_threshold,NPV,pp,prevalence_UB,informedness,jaccard_complement_UB,precision,LR-_UB,jaccard,FPR_UB,LR+_UB,sensitivity,balanced_accuracy_UB,AUC_UB,TPR_UB,F1_complement_UB,LR-_LB,FPR,jaccard_complement_LB,DOR,fn,LR+,AP_UB,DOR_LB,FPR_LB,DOR_UB,F1_complement,accuracy_UB,sensitivity_UB,informedness_UB,AUC,precision_LB,recall_LB,precision_UB,NPV_UB,degree,DisparateImpact,TPR_Disparity_UB,EqualOpportunityDifference_LB,DisparateImpact_LB,AverageOddsDifference_LB,TPR_Disparity,StatisticalParityDifference_UB,AverageOddsDifference_UB,StatisticalParityDifference_LB,AverageOddsDifference,EqualOpportunityDifference_UB,predicted_prevalence,EqualOpportunityDifference,DisparateImpact_UB,StatisticalParityDifference,TPR_Disparity_LB,Hispanic,age_first_child,age_group,bmi,density,ethnicity,hrt,lastmamm,menopause,nrelbc,rstproc,surgmeno,FNR_CI_diff,recall_CI_diff,AP_CI_diff,explained_variance_CI_diff,R2_CI_diff,jaccard_complement_CI_diff,LR-_CI_diff,markedness_CI_diff,accuracy_CI_diff,phi_CI_diff,TPR_CI_diff,balanced_accuracy_CI_diff,specificity_CI_diff,prevalence_CI_diff,balanced_informedness_markedness_CI_diff,prevalence_threshold_CI_diff,NPV_CI_diff,informedness_CI_diff,precision_CI_diff,jaccard_CI_diff,sensitivity_CI_diff,FPR_CI_diff,DOR_CI_diff,LR+_CI_diff,F1_complement_CI_diff,AUC_CI_diff,DisparateImpact_CI_diff,TPR_Disparity_CI_diff,AverageOddsDifference_CI_diff,EqualOpportunityDifference_CI_diff,StatisticalParityDifference_CI_diff
566,menopause:postmenopausal_or_age_>=_55  nrelbc:>=2,636,0.9697452229299363,0.4263589265253727,0.25,0.005445771544489612,-4.534552195224215,19,0.06948717948717947,0.75,True,609,0.1831446540880503,0.9549528301886792,8,-1.6009156050955409,0.9681459737500557,0.6006488692636702,-1.6584394904458595,0.13566315610349888,0.04692987829780286,6,0.6508557944128243,0.9666666666666667,0.3491442055871758,6.182221633338802,-0.6006969233469277,0.3491442055871758,0.25779967159277506,23.157115800865796,611,-0.853436635586636,0.14070913167684707,-0.4246823645176299,-0.7567266775777414,0.9669811320754716,0.03185402624994424,-5.317279330893678,0.4127746301877753,0.9531554150772533,0.9785536595353602,628,-0.9049501614732312,0.9882260814348501,0.75,0.8598726114649682,14.506944444444445,0.6755139412306399,0.9816883994680956,0.36363636363636365,0.9697452229299363,0.6993453761523574,0.021248075595901684,0.012578616352201259,14.030000000000003,12.016373503316393,0.16725476621738528,0.9967266775777414,25,0.024633802546941218,24.789473684210527,0.9774854516640253,0.24,0.5953526163833882,0.039473684210526314,0.04684458492274664,51.12692307692306,0.75,0.988119276464924,1.0,0.9681459737500557,0.9900436046047993,0.0,0.030254777070063694,0.9555555555555556,96.15789473684211,2,24.789473684210527,0.3399967469095641,22.20673913043479,0.01831160053190445,,0.983050847457627,0.9790094339622641,0.9681459737500557,45.00714285714286,0.8598726114649681,0.09356443933174283,0.3491442055871758,0.45128801781668654,0.9996033393522628,2,0.13454859482067275,0.49204060285895984,-0.8914208334305634,-7.57624448108307,-0.38708857442412686,-0.009493670886076,-0.2245073959184105,0.12833875579669957,-0.2763146755540884,-0.1335281805580736,0.49390249147939036,0.03930817610062893,-0.009493670886076,7.632183862197489,-0.2528403680965002,-0.7478164691259817,,,,,,,,,postmenopausal_or_age_>=_55,>=2,,,-1.0,-1.0,-1.0987189132683763,-4.982551523130391,-7.690834231988415,-12.179376081775466,-1.0,-1.2280085722689018,-11.117035047970651,-1.1068901724591471,-1.0,-1.2055703736443513,-9.449378261611033,-1.0,-1.3179634342702151,-1.0074647694922256,-1.0,-1.3719978921030223,-1.2015001616831005,-1.438956246313888,-1.0,-1.0,,-1.3264298495282283,-13.877076860741395,-1.0,-1.0026073465297292,-0.7582935551904345,-1.3027052969707487,-0.7565137158390888,-1.1030498188838866
567,menopause:postmenopausal_or_age_>=_55  rstproc:no,26868,0.6904234967553171,0.39442954370704686,0.22488038277511962,0.006763182811117219,-43.09035161454375,8253,0.00010032101633155722,0.7751196172248804,True,18406,0.01667138172681677,0.6868105180884323,209,-26.938528259889075,0.8298402729091323,0.09899546002749042,-39.02425817039623,0.379186031985443,0.01396370630004369,162,0.2875811396651494,0.6892084175840635,0.7124188603348506,0.7139496689882814,-0.975517773176602,0.7124188603348506,0.32571368708040394,0.812225595050173,18453,-23.882339390959,0.07808265442799013,-35.077770819920346,-0.9782016517755326,0.6910823284204258,0.17015972709086769,-29.9463200409737,0.0881849405730865,0.6848345271737558,0.813559465252042,26659,-0.9802971389700756,0.996614437842873,0.7751196172248804,0.7327715569900988,2.283954179372471,0.7041692735949423,0.695970935770652,0.037569573283859,0.6904234967553171,0.7042670022594005,8.367417719056292e-05,0.007778770284353134,2.324007149827251,0.7628023532954451,0.38724536921483305,0.9974529886739284,8415,0.00890286662613295,2.5038063583664227,0.6941324142962766,0.019251336898395723,0.4089457995471647,9.391974036409553e-05,0.31516547282624413,2.6771487062679573,0.7751196172248804,0.7600925215188581,0.761276111720797,0.8298402729091323,0.8202166821434529,0.24954720322807306,0.30957650324468283,0.6820651030041116,7.687138912735794,47,2.5038063583664227,0.019600768061725265,5.914889654782148,0.3040290642293481,10.58257598468414,0.8160134775669445,0.6975779737978264,0.8298402729091323,2.6159001347827395,0.7327715569900988,0.01642347751567235,0.7124188603348506,0.022418617807871837,0.9981279699429051,2,1.5400149394905005,0.19174420210366178,-0.07532402278585358,-0.6926964690231419,0.0006893525312140839,0.044684834616184776,0.12186640444559582,0.15022523740113639,0.09570821474336932,0.07920083132041769,0.19640968855760366,0.3131978561857972,0.044684834616184776,3.7241995741275753,0.10982459781376103,-0.09041490477831148,,,,,,,,,postmenopausal_or_age_>=_55,,no,,-1.0,-1.0298700671524308,-0.9814012524780383,-1.2548724035074077,-1.0386014268738697,-1.0255761724354642,-1.028710813385198,-1.0477640140049946,-0.8481679917041068,-0.8648904954470142,-1.0298700671524308,-1.098770644070938,-1.0,-1.0,-1.6216636745800999,-1.4964875108571285,-1.3378522443399588,-0.9243182845763029,-1.0,-1.6280201821681244,-1.0298700671524308,-3.29913912577423,-0.9848728274951358,-0.97132969843556,-1.205693081996651,-1.0,-1.0011505943319303,-0.8596690160869737,-0.9574351636126631,-1.057830829908801,-0.8747082992922932
568,menopause:postmenopausal_or_age_>=_55  rstproc:yes,8182,0.8041403247799678,0.3494920875448219,0.26956521739130435,0.01161761718401114,-15.440462536793156,1580,0.0005245052654404015,0.7304347826086957,True,6487,0.04066171439222569,0.791576020532877,115,-10.622014541260421,0.8089284946100448,0.1799268068051376,-13.208398143806486,0.3319995158683836,0.036996648108151654,84,0.36029770442677894,0.8010619906149666,0.6397022955732211,1.194182666753113,-0.9327106340453043,0.6397022955732211,0.33522161379615417,1.599663718671668,6518,-9.541145205974441,0.13115340549020776,-11.597610932816412,-0.9447631706280831,0.8031043754583231,0.19107150538995538,-13.340109784236441,0.15634350409243067,0.795308871571031,0.8845691303352091,8067,-0.9520875294742469,0.9932558886525734,0.7304347826086957,0.7672875536943318,3.404275668500401,0.7386979322647544,0.8127515113444569,0.09443507588532883,0.8041403247799678,0.7263304309936477,0.0004370781188825848,0.014055243216817405,3.2636112940843476,1.3923074625670813,0.3411618864432063,0.9952439398588524,1664,0.016847377470178775,3.7293780957622458,0.8111037983129453,0.05048076923076923,0.43622174775977723,0.0004623004953219593,0.20469112842896894,4.050837814141501,0.7304347826086957,0.7958674585112122,0.8082446763950158,0.8089284946100448,0.8927687261939796,0.23252071200416546,0.19585967522003223,0.7961381334394441,11.125112290730911,31,3.7293780957622458,0.05124042811329088,8.239241718036187,0.18724848865554225,16.68313771911212,0.8895440521083305,0.8137496944512344,0.8089284946100448,4.054613958754183,0.7672875536943318,0.0404622198483968,0.6397022955732211,0.062119913516427594,0.9967662687154565,2,0.6493443500819808,0.14270013063065817,-0.23418253396123478,-1.599391444577632,-0.17709313121804185,-0.044684834616184776,-0.09138888423205781,0.00441326585851403,-0.12179662305272458,-0.07920083132041769,0.1795062710343028,0.20337325837203618,-0.044684834616184776,2.844258728989029,-0.10982459781376103,-0.2192236990511676,,,,,,,,,postmenopausal_or_age_>=_55,,yes,,-1.0,-1.0,-2.3337760473563405,-3.567713615358176,-5.3177694901277075,-6.729457036456784,-1.0373132461057033,-2.1474995317950296,-4.608093730938524,-1.8120678611091043,-1.0,-1.3968065954142523,-5.772181024541024,-1.640372556887428,-2.009558097370379,-1.1465889005980543,-1.0,-1.957067749742245,-1.876323199974095,-5.161847972485848,-1.0,-1.0,-1.202769130054998,-2.3164787708672483,-7.582321557590284,-1.142991891839178,-0.9982089721096684,-0.8926756422783856,-0.9845948777677149,-0.9030141398903995,-1.112789931177732
569,menopause:postmenopausal_or_age_>=_55  surgmeno:yes,8105,0.7583499501495513,0.3929918060502641,0.32098765432098764,0.007944243436163066,-31.876534337781564,1939,0.0004192610475403657,0.6790123456790124,True,6085,0.02193692294620207,0.7475940777297965,81,-17.873558337333673,0.7784821343190031,0.12907181178932703,-23.504149588272217,0.35658663864518847,0.01592865852068191,55,0.4339923687550381,0.7559006211180124,0.5660076312449618,0.7623888764141904,-0.9620913469357446,0.5660076312449618,0.42327114844233443,1.1506841890164152,6111,-15.121353125597897,0.09145409162113335,-19.685438471633567,-0.968162628943942,0.757557063541024,0.22151786568099685,-21.807842038761386,0.10100912086011374,0.7488282280725348,0.8565346441822894,8024,-0.9729535443613792,0.993772163694095,0.6790123456790124,0.7186811479142818,2.4830078259598047,0.6732296245471228,0.7676836894326567,0.05301204819277109,0.7583499501495513,0.6673159408130984,0.0003188121367023208,0.00999383096853794,2.501947268900147,0.9208684177942473,0.37365361291744836,0.9957453771886762,1994,0.012406318020564683,2.8098994645324367,0.7637634102805936,0.027582748244734202,0.4967810605218821,0.000350186872449207,0.25117177192746526,3.2087296351786643,0.6790123456790124,0.759735763987716,0.7700463550154655,0.7784821343190031,0.8656274219685761,0.33175739002687243,0.24165004985044866,0.7464930293565742,6.6385329471972065,26,2.8098994645324367,0.030391989760189735,4.371643014121387,0.23231631056734373,9.842264276656703,0.8609833746020515,0.7706693399136336,0.7784821343190031,3.4555863868002894,0.7186811479142817,0.020845190278470926,0.5660076312449618,0.03575279939438681,0.9972189134914015,2,0.8199177691378272,0.11625790468623357,-0.31695508819986057,-1.2703065284831634,-0.17977628507707022,-0.10699588477366251,-0.03749026691408565,0.0352040112782249,-0.07257704972599499,-0.08048956040970069,0.05769270472194173,0.246020974706971,-0.10699588477366251,2.8724521600863517,-0.054034694248308285,-0.23153311915129543,,,,,,,,,postmenopausal_or_age_>=_55,,,yes,-1.123849693046259,-1.0,-1.0004737578480827,-1.1924658567530564,-1.0128352374116916,-3.090285674108024,-1.3795839928586067,-1.1260300739876006,-2.5610982344049558,-1.6415428699825967,-1.0,-0.8668715250287645,-2.9495036660250387,-1.0,-1.213146357239708,-1.0289509276179831,-1.0,-1.0585094544850453,-1.0,-3.444949461498698,-1.0,-1.0,-0.9584446331238466,-0.9676038605561568,-3.8525815808356945,-1.0,-0.9968286689452913,-0.9891387254067641,-0.9096805300998944,-0.8835121074225569,-0.8735727469720425
570,menopause:postmenopausal_or_age_>=_55  surgmeno:no,19919,0.645642143690108,0.4098637209734859,0.20918367346938777,0.00851590564227108,-41.83252060277963,6989,0.00012311811482850824,0.7908163265306123,True,12734,0.019216305272533114,0.6416976253828004,196,-22.735850198721693,0.845506614877362,0.09689181757339159,-35.22378358634435,0.39451194555155245,0.015818116478906775,155,0.27289158976642736,0.6443027727180732,0.7271084102335726,0.5619083332656537,-0.9717983758534489,0.7271084102335726,0.32399321437386014,0.7174196073478174,12775,-20.643306332897172,0.07837651516976668,-30.593376273741136,-0.9750940780981893,0.6470706360761083,0.15449338512263808,-25.325166843095886,0.08982687099140337,0.6389202873374413,0.7810168940830837,19723,-0.9776788887236348,0.9956485880383747,0.7908163265306123,0.7182292351103601,2.0696687571217636,0.6956728368446901,0.6523210428409755,0.04223433242506812,0.645642143690108,0.6894915504522646,0.0001041342871612097,0.009839851398162559,2.080064863913407,0.6282971738685807,0.40098101253807245,0.9967906066536204,7144,0.011309655538258152,2.2316884258353507,0.6520987215217963,0.02169652855543113,0.4310675400113693,0.00011315157054379915,0.3610797126625574,2.341504309340495,0.7908163265306123,0.7447623897896977,0.7469669197684555,0.845506614877362,0.7902267268419777,0.2387209702727136,0.354357856309892,0.6394716695714476,6.888071499115334,41,2.2316884258353507,0.02146708267040718,5.106950962865898,0.3476789571590246,8.996131803829252,0.7836789956305003,0.653930920226919,0.845506614877362,2.3813635477937907,0.7182292351103601,0.018444451032326288,0.7271084102335726,0.025346608458965914,0.9976959293765204,2,1.8489852214928724,0.214473148961937,-0.058629651004556756,-0.5764861142600559,0.04724915507729056,0.07987882653061229,0.18135605294475027,0.1959629538895724,0.15054276560554902,0.12233729762901041,0.23187991721698117,0.35865254279833325,0.07987882653061229,4.263103676359206,0.16467990384519068,-0.08089957315247412,,,,,,,,,postmenopausal_or_age_>=_55,,,no,-1.0,-1.1536926630956619,-0.7858086693702075,-1.0115023776262475,-1.0542624802132816,-0.9464035854226446,-0.8419723521309496,-0.9949712700094111,-0.9927157073971553,-0.9423372715905773,-1.1536926630956619,-0.9125900274700263,-1.0,-1.0885130859339387,-1.035853550383721,-2.491301567946379,-1.0,-0.8563339182518377,-1.0,-2.628473533488241,-1.1536926630956619,-6.1679209905106696,-0.9107161214570436,-1.1483948013704015,-1.5133689415760099,-1.0,-1.0020041636800499,-0.8543582873151002,-1.0314334946709327,-1.1325696342220883,-1.1164761085877828
571,menopause:postmenopausal_or_age_>=_55  surgmeno:9,7026,0.8703252614987821,0.309053095809047,0.23404255319148937,0.004919168158268016,-24.829264133213204,905,0.0009779253063887177,0.7659574468085106,True,6074,0.0308689801574957,0.8621299459151721,47,-16.1840140482237,0.8769665367144739,0.18452984065184347,-18.620612597671435,0.27918219995520593,0.020471575640286555,36,0.38025729812399567,0.8689556509298999,0.6197427018760043,1.9347594861458897,-0.946905842267649,0.6197427018760043,0.2689138917885091,2.970103101961244,6085,-12.940501201032045,0.1128191386017136,-14.09097358934049,-0.959935102868764,0.8696270993452889,0.12303346328552611,-21.031606477352128,0.1522897052412366,0.8622170314116583,0.924384631805673,6979,-0.9680415946872267,0.996767789937916,0.7659574468085106,0.8181413541536464,5.223598906494849,0.7716767998996664,0.8781227088591621,0.07287449392712551,0.8703252614987821,0.7568374343434152,0.0007388829658530684,0.0066894392257329915,4.916026666269869,2.473412018331693,0.29151268041031303,0.9981922760887428,941,0.008885715328369417,5.90675913953215,0.8784181410792236,0.03825717321997875,0.3742005843962148,0.0008463618196779123,0.13778296858834177,6.8927881755933145,0.7659574468085106,0.8755454314716865,0.8794452739638774,0.8769665367144739,0.9338899334662774,0.11913253433593193,0.12967473850121794,0.8623976795883633,21.965243596182823,11,5.90675913953215,0.038276353251223576,13.305768920638796,0.12187729114083805,49.27234324758843,0.9298836497244336,0.8768609450612013,0.8769665367144739,6.5885846766522915,0.8181413541536463,0.02693608654009324,0.6197427018760043,0.05257290741956045,0.9990972561638829,2,0.41073380509512963,0.24007219269676877,-0.2900933718503642,-2.48892362279401,-0.21133872132072098,0.00783470312620016,-0.17700682949353322,0.02789914106868016,-0.20691242374750285,-0.09212753672764677,0.22705779394420386,0.13393111300882438,0.00783470312620016,3.2466351991495324,-0.1921465347216923,-0.3606074961040231,,,,,,,,,postmenopausal_or_age_>=_55,,,9,-1.0,-1.0,-1.1388919413002785,-1.3133581164884527,-1.6708466105370494,-10.488158637026455,-0.9498623531849038,-1.2971700791477452,-11.22053003645577,-1.2966509068822922,-1.0,-1.5359087903995194,-10.439874213521055,-1.0,-2.110678117990631,-1.0238802190923724,-1.2853453312651566,-2.4405829259998524,-1.2127021184319795,-3.784708926965527,-1.0,-1.0,-1.1884719013658303,-2.599883623874293,-10.866901799012837,-1.3443505439699606,-0.9991179235704455,-0.7368661357122609,-1.0974505446743064,-0.8612120962880864,-1.0823065141652413
572,nrelbc:0  rstproc:no,22365,0.6670719625326489,0.3960043100548488,0.18238993710691823,0.0060503056654658835,-52.92056964999825,7393,0.00011890831606975806,0.8176100628930818,True,14813,0.015425249013441965,0.6648233847529622,159,-30.65457972999536,0.8743169080942611,0.09552706336423161,-46.01347927383216,0.37983996953311444,0.013294044596901575,130,0.2513231302548185,0.6662019338880144,0.7486768697451814,0.6499088520301943,-0.9784455422699827,0.7486768697451814,0.27341868246784756,0.8208477725235301,14842,-27.40277698929972,0.07336869049832105,-37.98242766330086,-0.980765745143452,0.6681421864520456,0.1256830919057389,-36.49431603863443,0.08618841605438955,0.660829558204056,0.7957905361594614,22206,-0.9835730286698403,0.997195048712222,0.8176100628930818,0.7423410127128653,2.20303259758505,0.717523814585396,0.6732706081626125,0.03384535277271544,0.6670719625326489,0.7120752166419565,0.0001023779122775041,0.007109322602280348,2.3109920243360973,0.7375252199890594,0.3895439554041011,0.99804608543323,7523,0.008299299607137137,2.455816185121571,0.6703576169974619,0.017280340289778016,0.3438885105152142,0.00011059246082687431,0.33917044179594397,2.5930064559965142,0.8176100628930818,0.7763881303812377,0.772606808783774,0.8743169080942611,0.8039774293044913,0.1750956817709194,0.33292803746735117,0.6609695777574637,8.98188873911482,29,2.455816185121571,0.017849643224751636,7.058553737584226,0.3267293918373875,16.256565493091504,0.7996652990714749,0.6755767940979209,0.8743169080942611,2.5300688103922395,0.7423410127128653,0.014457345281032423,0.7486768697451814,0.02048566912860533,0.9986910543263995,2,1.6693668356863487,0.23096185183036788,-0.01970616978187345,-0.6451316255191819,0.06554906371472138,0.1145797598627788,0.1446073351480099,0.18704155768791672,0.12417637057705348,0.12630980920819596,0.2663924338694299,0.3363737983456293,0.1145797598627788,3.9507955832258403,0.13487596626048937,-0.025358967770623207,,,,,,,,,,0,no,,-0.7923071103582516,-1.2885864242542748,-0.8299885361105989,-0.44976811435076697,-0.3626435608713335,1.2141886160470579,-0.7796898420157066,-0.4056331372902645,1.1434149539757608,-0.6597456510613399,-1.2885864242542748,-1.3207056083334492,0.9294970319759869,-0.6830239813266957,-0.9827643486270631,-1.187492438210903,-1.3881074133991358,-0.8397544169571124,-0.6738509269983028,-1.9060092946407017,-1.2885864242542748,-2.9692929804494756,-1.1166616454744762,-0.7635877752869099,1.0031512983190616,-1.1289940361103068,-1.0114551202977626,-1.0993297070388337,-1.4814679392694745,-1.2493281621608707,-2.2329692839988184
573,nrelbc:0  rstproc:yes,6468,0.7806330303979944,0.37077469077893493,0.23255813953488372,0.010648650791119112,-19.064089730209957,1400,0.0006075236449755543,0.7674418604651163,True,4982,0.03764273448318899,0.7699288806431663,86,-12.264340842340008,0.8517886636010334,0.16813959858717734,-15.734128690430207,0.3358493454606872,0.030811362345007455,66,0.3360629271604798,0.7781943142767885,0.6639370728395203,1.096273184374959,-0.9418286094349035,0.6639370728395203,0.2979096841653207,1.4720502043222432,5002,-10.791919300210557,0.1199967546828078,-13.01373634340542,-0.9509811355130526,0.7804576376004947,0.1482113363989665,-14.972717740071605,0.14994386554777028,0.770274997129379,0.8663963375906062,6382,-0.9627183581559845,0.9938315170467861,0.7674418604651163,0.7740374454315553,3.2197119098649485,0.7197713529485869,0.7907339854838179,0.08505154639175258,0.7806330303979944,0.7288461323533588,0.0004623321315362838,0.013296227581941867,3.2114469779574155,1.2737287013464638,0.3483821255969637,0.9960015993602559,1466,0.0163950234182544,3.4984385382059804,0.7869890414650906,0.045020463847203276,0.4163746857917298,0.0005481727574750831,0.22972500287062048,3.917272835244741,0.7674418604651163,0.8131492725769683,0.8192287585097517,0.8517886636010334,0.8810998793897505,0.18707132845671987,0.21936696960200563,0.7681863429427961,11.743285714285717,20,3.4984385382059804,0.04426640431082994,8.543092933413972,0.20926601451618315,16.856536123951376,0.8752635277582572,0.7885010822510823,0.8517886636010334,3.8310498846642833,0.7740374454315554,0.03498706131768587,0.6639370728395203,0.05692362601089321,0.9975560144473973,2,0.7521459593410632,0.200912305085102,-0.23158632940391854,-1.3909321608034362,-0.1662980126033919,0.011139339456712971,-0.056682548983498574,0.0680636931555057,-0.09644810389740818,-0.03350848814633925,0.1659614733018094,0.22665429808286952,0.011139339456712971,2.8228779758936167,-0.07468920482105601,-0.16361643334657217,,,,,,,,,,0,yes,,-0.9810153424214522,-1.1290102317901924,-2.0084809679061095,-3.9262394602994632,-4.675943576796622,-5.299950637941436,-0.8900533844140901,-1.7477680914524043,-5.418241801716299,-1.7126513416736084,-1.1290102317901924,-0.8984609737425627,-5.068530506059052,-1.5531303821256655,-1.9479411070269308,-1.1836501939934756,-1.1545519656204337,-2.1211632722572933,-1.7340073056315295,-3.5823197916836143,-1.1290102317901924,-2.0761786203307335,-1.143888542755968,-2.141721013795652,-4.594806132935875,-1.0870892362334559,-1.0475817789302728,-1.0459882071629552,-1.0341309616084335,-0.9056069238529636,-1.7236968272283184
574,nrelbc:1  rstproc:no,4073,0.7906110283159463,0.3921932641275487,0.3829787234042553,0.008490703012321495,-24.162253713391088,843,0.0008756788616273394,0.6170212765957447,True,3183,0.02493954992478426,0.7780628529339553,47,-13.936043377619933,0.7549318309870804,0.1402291321719841,-17.53300884675143,0.35271821876497694,0.013131239672815107,29,0.5362006171083624,0.7870919881305638,0.4637993828916376,0.6410757214308406,-0.947187837222047,0.4637993828916376,0.4844085266809714,1.3084924410632592,3201,-11.07178117205764,0.06828041557883037,-12.643331671626203,-0.9611198765294102,0.788607905720599,0.24506816901291956,-17.391498834699753,0.10613370600301654,0.7777100014175011,0.8757605717518661,4026,-0.9707404998156808,0.9911273588890511,0.6170212765957447,0.7038161524558455,2.320567344337599,0.6662193761855428,0.8030889139612462,0.06311207834602829,0.7906110283159463,0.6332968181211651,0.0005650826927462793,0.011539405843358703,2.356709211270071,0.992825387698799,0.36810501844743043,0.9943767572633552,872,0.015315721556050517,2.9467706519270083,0.7968616711392,0.033256880733944956,0.6193108578966298,0.000731935084929709,0.2222899985824989,3.3784731893441173,0.6170212765957447,0.7520586629317128,0.7743354867905261,0.7549318309870804,0.8876400768839356,0.31984399655251394,0.20938897168405365,0.7741268375683098,6.083234480031632,18,2.9467706519270083,0.03409151778139527,4.467254679215115,0.19691108603875387,10.652131159272422,0.8808634288086342,0.8008409035109256,0.7549318309870804,3.713145905991317,0.7038161524558455,0.022383537933577568,0.4637993828916376,0.04741493845025248,0.9966640066593572,2,0.720316374530198,0.05446639166675897,-0.48527966029409664,-1.4382091424217376,-0.26971022644588616,-0.1663722252093095,-0.057392866274721815,0.02089139185069773,-0.1124319207348539,-0.1249085648733771,-0.00990493528596953,0.2140928062852934,-0.1663722252093095,2.8366632506868767,-0.08312771216387857,-0.5328086959726028,,,,,,,,,,1,no,,-1.2573002164894187,-0.8869197942100701,-0.9552816565293514,-3.2311696949244095,-2.6700690292908527,-5.062944640021926,-1.2500218432889787,-1.4154486062961806,-4.93437928843375,-0.8244894662412541,-0.8869197942100701,-1.1454363250403625,-4.659552949073688,-1.2531158252736996,-0.9823507953988169,-1.5918541147101053,-0.9664559794219904,-1.0078227754104117,-1.2381033539827253,-2.5357489343643116,-0.8869197942100701,-1.8586952156904748,-1.073911474701218,-1.023953132904177,-6.351270886539324,-0.8098387997532712,-1.0482519618892296,-0.6802630519385227,-0.9202536827017274,-0.8845772374370072,-1.3935943696485928
575,nrelbc:1  rstproc:yes,1508,0.8800539083557951,0.33843949908874876,0.375,0.010223041387273868,-9.485043360519825,178,0.004744446536144578,0.625,True,1306,0.05454329929495197,0.8604940318302388,24,-6.115762578616351,0.8120070718039977,0.24585277270589267,-6.917677448337824,0.28257623857210035,0.026360805933065858,15,0.5940636159922044,0.8747488278633624,0.40593638400779575,1.3036871373347902,-0.8739892879887069,0.40593638400779575,0.4261102603369066,3.4879510497393182,1315,-3.8001919933325317,0.11885204816862081,-4.6484808046971935,-0.9154356862822357,0.8759946949602122,0.18799292819600227,-8.798898107674189,0.18919897386881526,0.862430707619823,0.9232172539055635,1484,-0.9492949735837991,0.9870476740462376,0.625,0.7525269541778976,4.178644928862937,0.6661407507005986,0.8961564969744035,0.13824884792626727,0.8800539083557951,0.6532561967064267,0.0022834805859102535,0.015915119363395226,3.3069960729827,2.1476192355105677,0.30462820589892364,0.9931558935361217,193,0.023588384531580072,5.210674157303371,0.8929718875502008,0.07772020725388601,0.581507394194487,0.0035112359550561797,0.13756929238017696,6.543369824008111,0.625,0.8129116955727667,0.8517977116493683,0.8120070718039977,0.9438046094166732,0.16272471809236516,0.11994609164420485,0.8625706729443284,12.228464419475657,9,5.210674157303371,0.08611387617376673,7.316722247062623,0.10384350302559665,42.07174623767508,0.9331904251518399,0.8916114058355438,0.8120070718039977,7.228143429050989,0.7525269541778976,0.04415074899585298,0.40593638400779575,0.12494776161209384,0.9968658033733918,2,0.43423449070061837,0.16626637789873902,-0.45076440212373625,-2.3688949284069265,-0.3422014355145544,-0.14500000000000002,-0.1250574769937426,0.051089942787453255,-0.1918612858524581,-0.15774986495342253,0.31013907301200616,0.12798408488063662,-0.14500000000000002,3.1877506439085006,-0.1667508742750488,-0.3858256295516176,,,,,,,,,,1,yes,,-0.9924186175302114,-0.7764322351871819,-1.0960241594270819,-2.0840646929576017,-2.6740119533662536,-3.2396981766285315,-0.8514856258822465,-1.2091984534733202,-3.1151107196729915,-1.2216068040188255,-0.7764322351871819,-1.0845230296385255,-2.9902228334257144,-1.0205200108830712,-1.1691858159932549,-0.1626247423791263,-0.5655581498853423,-1.1420144178407652,-1.1729499245801775,-1.7586057255660572,-0.7764322351871819,1.1133629070341255,-1.0951402280782931,-1.6149881600634117,-2.8926689579967855,-0.9654444868516465,-0.8696309136935412,-0.9261165218425503,-0.7567563816380494,-0.9732504759042274,-0.13528428755484814
